job_id,title,formatted_work_type,remote_allowed,normalized_salary,formatted_experience_level,location,listed_time,skills_combined,num_skills,listed_month,cluster_k8,cluster_k10,cluster_k12,cluster,cluster_label
3902355556,Customer Care Specialist,Full-time,,,Entry level,"Whiteville, NC",2024-04-19 14:25:19,Other,1,2024-04,3,4,4,4,Other / Unclassified
3902355603,Senior Managing Director,Full-time,,,,"St Louis, MO",2024-04-19 14:28:12,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3902355604,Data Governance Manager,Full-time,1.0,,Mid-Senior level,United States,2024-04-19 14:15:30,"Information Technology, Project Management",2,2024-04,0,9,11,9,Information Technology & Digital
3902355607,Boutique Stylist,Full-time,,52000.0,,"Chicago, IL",2024-04-19 14:32:03,"Design, Art/Creative, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3902355609,Assistant Kitchen Manager,Full-time,,,Mid-Senior level,"Grand Prairie, TX",2024-04-19 14:15:24,"Management, Customer Service, Training",3,2024-04,6,8,8,8,"HR, Education & Quality Assurance"
3902355613,Data Architect,Contract,1.0,,,United States,2024-04-19 14:25:56,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3902355619,"Sales Force Process Excellence Manager- Remote, US",Full-time,1.0,,Mid-Senior level,United States,2024-04-19 14:28:40,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3902355624,Microsoft Security Architect,Full-time,1.0,,Mid-Senior level,United States,2024-04-19 14:16:56,"Information Technology, Engineering, Consulting",3,2024-04,0,2,1,2,Engineering & IT
3902355627,"Account Executive, SMB Team Sales - Traverse City, Mi - Gaylord, MI - West Branch, MI",Full-time,,52050.0,Mid-Senior level,"Traverse City, MI",2024-04-19 14:17:30,Business Development,1,2024-04,4,3,6,3,Sales & Business Development
3902355630,Site Monitoring Lead,Contract,1.0,183040.0,,"Ridgefield, CT",2024-04-19 14:17:46,"Project Management, Strategy/Planning",2,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3902355631,Senior Cobol Developer,Contract,1.0,,,United States,2024-04-19 14:20:56,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902355636,Business Development - Refined Sugars/Liquid Sugar/Beverage ONLY,Full-time,1.0,125000.0,Mid-Senior level,"Delaware, United States",2024-04-19 14:19:27,Business Development,1,2024-04,4,3,6,3,Sales & Business Development
3902355638,Manager,Full-time,,,Mid-Senior level,"Universal, IN",2024-04-19 14:30:47,Other,1,2024-04,3,4,4,4,Other / Unclassified
3902355642,PRODUCTION OPERATOR - 2nd Shift,Full-time,,,Entry level,"Pell City, AL",2024-04-19 14:30:38,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3902355644,"Manager, Client Success",Full-time,,,,South Bend-Mishawaka Region,2024-04-19 14:22:25,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3902355645,Electrical Engineer,Contract,,,Mid-Senior level,"Phoenix, AZ",2024-04-19 14:19:15,"Engineering, Design, Manufacturing",3,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3902355651,Frontend Developer,Full-time,,,,"Lexington, KY",2024-04-19 14:25:45,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3902355671,RN for Residential Home Needed,Full-time,,,,"Lyme, NH",2024-04-19 14:21:12,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3902355672,Business Analyst,Full-time,,,Mid-Senior level,"Indianapolis, IN",2024-04-19 14:21:22,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902355674,Senior Research Associate,Full-time,,85000.0,,"Seattle, WA",2024-04-19 14:38:10,"Research, Analyst, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3902355683,Sales Representative (Entry Level),Full-time,,52500.0,,Greater Chicago Area,2024-04-19 14:35:01,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3902355686,Python Developer,Contract,,,,"San Jose, CA",2024-04-19 14:25:13,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3902355698,Lead Account Executive,Full-time,,,Associate,"Chicago, IL",2024-04-19 14:23:13,"Sales, Business Development, Consulting",3,2024-04,4,3,6,3,Sales & Business Development
3902355709,National Accounts Vice President,Full-time,,135000.0,,"Illinois, United States",2024-04-19 14:34:53,"Sales, Business Development, Marketing",3,2024-04,4,3,6,3,Sales & Business Development
3902355719,MS PowerApps Developer,Contract,1.0,,Mid-Senior level,"Raleigh, NC",2024-04-19 14:23:46,"Product Management, Engineering, Information Technology",3,2024-04,0,2,1,2,Engineering & IT
3902355753,Nursing Director,Full-time,,,Director,"Arlington, VA",2024-04-19 14:37:53,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3902355757,Inside Sales/Online Sales Specialist (Remote),Full-time,1.0,46800.0,,"Folsom, CA",2024-04-19 14:38:45,Other,1,2024-04,3,4,4,4,Other / Unclassified
3902355758,Quality and Safety Manager,Full-time,,,Mid-Senior level,"Tampa, FL",2024-04-19 14:38:45,Quality Assurance,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3902355764,Patient Escort,Full-time,,54870.4,Entry level,"Roseville, CA",2024-04-19 14:40:30,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3902355797,Business Development Manager,Full-time,,144000.0,Mid-Senior level,"Oxnard, CA",2024-04-19 14:33:58,"Business Development, Sales, Marketing",3,2024-04,4,3,6,3,Sales & Business Development
3902355807,Senior Fullstack Engineer || Remote,Contract,1.0,,Mid-Senior level,United States,2024-04-19 14:30:19,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902355809,W2 Contract Job Opportunity for Snowflake / AWS Architect,Contract,,,,"Chicago, IL",2024-04-19 14:34:48,Legal,1,2024-04,6,6,7,6,Administrative & Legal
3902355813,"Compressed Air System, IoT Field Engineer",Full-time,,,Entry level,"Houston, CO",2024-04-19 14:42:29,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3902355814,Service Technician,Internship,,62400.0,Entry level,"Edison, NJ",2024-04-19 14:42:29,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902355815,Service Supervisor,Contract,,,Mid-Senior level,"Elmhurst, IL",2024-04-19 14:42:29,Other,1,2024-04,3,4,4,4,Other / Unclassified
3902355816,Sourcing Manager,Full-time,,,Mid-Senior level,"Sidney, OH",2024-04-19 14:42:29,"Purchasing, Supply Chain",2,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3902355817,Centrifugal Force Production Supervisor,Full-time,,,Mid-Senior level,"Charleroi, PA",2024-04-19 14:42:29,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3902355818,IRNext Rotational Program - Finance,Internship,,,Entry level,"Davidson, NC",2024-04-19 14:42:29,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3902355820,CNC Machinist,Full-time,,,Entry level,"Ivyland, PA",2024-04-19 14:42:29,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3902355822,Product Support Engineer,Full-time,,,Entry level,"Hampton, NJ",2024-04-19 14:42:29,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902355825,Industrial Engineer,Full-time,,,Entry level,"Enon, OH",2024-04-19 14:42:29,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3902355828,Senior Power BI Developer,Full-time,,,Mid-Senior level,Dallas-Fort Worth Metroplex,2024-04-19 14:35:14,"Information Technology, Strategy/Planning",2,2024-04,0,9,11,9,Information Technology & Digital
3902355837,Napa Valley Restaurant Seeks Talented Chef!,Full-time,,37440.0,Mid-Senior level,"Napa, CA",2024-04-19 14:44:16,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3902355838,Salesforce Developer,Contract,,,,"Alpharetta, GA",2024-04-19 14:32:53,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902355841,High School Social Studies Teacher,Full-time,,57400.0,,"College Station, TX",2024-04-19 14:32:50,"Education, Customer Service",2,2024-04,6,8,8,8,"HR, Education & Quality Assurance"
3902355848,Parts Clerk,Full-time,,,Entry level,"Columbia, MO",2024-04-19 14:34:14,"Customer Service, Administrative, Supply Chain",3,2024-04,6,8,8,8,"HR, Education & Quality Assurance"
3902355851,District Sales Manager,Full-time,,,Mid-Senior level,Raleigh-Durham-Chapel Hill Area,2024-04-19 14:33:46,"Sales, Business Development, Other",3,2024-04,4,3,6,3,Sales & Business Development
3902355853,Information Security Officer (NIST framework),Contract,,,Mid-Senior level,"Mount Laurel, NJ",2024-04-19 14:35:14,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902355866,Nurse - LPN - LTC,Contract,,,Entry level,"Norristown, PA",2024-04-19 14:47:42,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3902355872,CDL Driver - Roll Off,Full-time,,,,"Mayfield, KY",2024-04-19 14:47:43,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3902355874,Purchasing Agent,Full-time,,,,"Atlanta, GA",2024-04-19 14:40:26,"Purchasing, Supply Chain",2,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3902355879,Mainframe Systems Programmer/Engineer,Contract,1.0,,,"Westfield Center, OH",2024-04-19 14:39:00,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902355881,Maintenance Technician / Diesel Mechanic Class C,Full-time,,,,"Shelby, NC",2024-04-19 14:47:44,Other,1,2024-04,3,4,4,4,Other / Unclassified
3902355885,Program Manager - Full Time,Full-time,,,Mid-Senior level,"San Antonio, TX",2024-04-19 14:36:32,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902355897,Marketing Manager,Full-time,1.0,91500.0,Mid-Senior level,United States,2024-04-19 14:39:13,Marketing,1,2024-04,6,8,3,8,"HR, Education & Quality Assurance"
3902355906,Quality Assurance Manager,Contract,1.0,,,United States,2024-04-19 14:38:58,Quality Assurance,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3902355929,Intellectual Property Legal Assistant,Full-time,,,,"Chicago, IL",2024-04-19 14:46:44,Legal,1,2024-04,6,6,7,6,Administrative & Legal
3902355946,"Vice President, Corporate Program Managment",Full-time,,,,"Houston, TX",2024-04-19 14:51:45,"Project Management, Information Technology",2,2024-04,0,9,11,9,Information Technology & Digital
3902356007,Staffing Specialist,Part-time,,42500.0,Entry level,"Joplin, MO",2024-04-19 14:22:03,Human Resources,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3902356052,Senior Department Secretary,Full-time,,,Mid-Senior level,"Jacksonville, FL",2024-04-19 14:25:18,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3902356060,Cloud and Application Security Lead,Full-time,,192500.0,Mid-Senior level,New York City Metropolitan Area,2024-04-19 14:12:01,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902356068,Lead Project Manager,Full-time,,,Mid-Senior level,"Orlando, FL",2024-04-19 14:12:40,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902356107,Senior Product Manager - HTS Connect,Full-time,1.0,,Mid-Senior level,"New York, NY",2024-04-19 14:24:21,"Product Management, Marketing",2,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3902356113,ServiceNow  Developer,Full-time,,,,"Plano, TX",2024-04-19 14:15:26,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3902356114,Structural Revit Designer,Full-time,,,Mid-Senior level,"Richardson, TX",2024-04-19 14:14:30,"Design, Engineering",2,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3902356122,"Principal, Data Strategy",Full-time,,,Director,"New York, NY",2024-04-19 14:15:15,Consulting,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3902356128,Chief Human Resource Officer,Full-time,,,Executive,"Colorado Springs, CO",2024-04-19 14:15:57,Human Resources,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3902356135,Mid-Level Electrical Wiring Designer,Full-time,,,Entry level,"Chicago, IL",2024-04-19 14:30:08,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3902356137,Senior System Integration Tester,Contract,,,Mid-Senior level,"Richmond, VA",2024-04-19 14:16:22,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902356139,Writing Analyst / Technical Writer,Contract,1.0,,,United States,2024-04-19 14:20:51,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902356146,Political Law Staffing Assistant,Full-time,,,,"Washington, DC",2024-04-19 14:17:36,"Legal, Administrative",2,2024-04,7,6,7,6,Administrative & Legal
3902356157,Purchasing Agent,Full-time,,,Associate,"St Paul, MN",2024-04-19 14:18:52,Purchasing,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3902356158,"Engineering Project Manager, Semiconductor",Full-time,,105000.0,Mid-Senior level,"Plano, TX",2024-04-19 14:19:16,"Engineering, Project Management",2,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3902356177,Asset Sales Specialist ,Contract,,,Associate,"King of Prussia, PA",2024-04-19 14:20:50,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3902356181,Sales Representative- SaaS,Full-time,,,Mid-Senior level,Albuquerque-Santa Fe Metropolitan Area,2024-04-19 14:21:01,"Sales, Business Development, Consulting",3,2024-04,4,3,6,3,Sales & Business Development
3902356183,Human Resource Information System Manager,Full-time,,142500.0,Mid-Senior level,Nashville Metropolitan Area,2024-04-19 14:21:46,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902356201,Shift Supervisor,Full-time,,29120.0,Mid-Senior level,"Indianapolis, IN",2024-04-19 14:26:45,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3902356209,Strategic Planning Associate I,Full-time,,,Entry level,"Pittsburgh, PA",2024-04-19 14:25:40,Strategy/Planning,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3902356210,TSA Customer Service Representative,Full-time,,,Mid-Senior level,"Concord, NH",2024-04-19 14:35:50,Other,1,2024-04,3,4,4,4,Other / Unclassified
3902356211,Network Manager,Contract,,,Mid-Senior level,"Greenville, NC",2024-04-19 14:23:15,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902356241,Travel Nurse - Case Management RN,Other,,,,"Chicago, IL",2024-04-19 14:37:41,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3902356251,Design Technician,Part-time,1.0,,,"North Carolina, United States",2024-04-19 14:27:27,"Design, Art/Creative, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3902356266,Network Engineer,Full-time,,,Mid-Senior level,"Fort Wayne, IN",2024-04-19 14:27:05,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902356269,Food Service Worker I,Part-time,,57044.0,Entry level,"Sacramento, CA",2024-04-19 14:40:30,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3902356299,Master Data Manager,Contract,,,Mid-Senior level,"Los Angeles County, CA",2024-04-19 14:29:07,Engineering,1,2024-04,6,2,1,2,Engineering & IT
3902356305,C Developer,Contract,1.0,,,"Los Angeles, CA",2024-04-19 14:33:32,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3902356312,Cyber Security Engineer/Architect (SSPM),Full-time,1.0,,,United States,2024-04-19 14:34:01,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902356313,Senior HVAC Technician,Full-time,,,,"Miami, FL",2024-04-19 14:34:16,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3902356322,Attorney,Full-time,,,,Greater Minneapolis-St. Paul Area,2024-04-19 15:22:27,Legal,1,2024-04,6,6,7,6,Administrative & Legal
3902356327,Audit Manager-Financial Services-Contract,Contract,,,Associate,"Charlotte, NC",2024-04-19 14:30:25,Consulting,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3902356338,AR/Collections Coordinator III,Full-time,,,Mid-Senior level,"Quincy, IL",2024-04-19 14:42:29,"Accounting/Auditing, Finance",2,2024-04,5,7,10,7,Accounting & Finance
3902356341,Service Supervisor,Contract,,,Mid-Senior level,"Indianapolis, IN",2024-04-19 14:42:29,Other,1,2024-04,3,4,4,4,Other / Unclassified
3902356342,Finance Intern - Manufacturing,Internship,,,Internship,"Sedalia, MO",2024-04-19 14:42:29,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3902356343,"Supervisor, Aftermarket & Distribution",Full-time,,,Mid-Senior level,"Sidney, OH",2024-04-19 14:42:29,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3902356344,Inside Sales Application Engineer II,Full-time,,,Entry level,"Ivyland, PA",2024-04-19 14:42:29,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3902356345,Heavy Assembler,Full-time,,,Entry level,"Ocala, FL",2024-04-19 14:42:29,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3902356346,Territory Sales Engineer - Assembly,Full-time,,,Entry level,"Davidson, NC",2024-04-19 14:42:29,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3902356350,Service Technician,Full-time,,,Entry level,"Dallas, TX",2024-04-19 14:42:29,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902356351,Insurance Defense Litigation Associate Attorney,Full-time,,,Associate,"Texas, United States",2024-04-19 14:32:07,"Legal, Writing/Editing, Strategy/Planning",3,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3902356356,SAP Project Systems Consultant,Contract,1.0,,,United States,2024-04-19 14:35:21,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902356370,Sr. Database Engineer,Contract,1.0,,,United States,2024-04-19 15:08:09,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3902356373,Chef de Partie Opportunity at Top Napa Valley Restaurant!,Full-time,,,Mid-Senior level,"Napa, CA",2024-04-19 14:44:16,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3902356375,Upscale Marriott resort seeking hotline cook!,Full-time,,29120.0,Entry level,"Point Clear, AL",2024-04-19 14:44:16,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3902356378,Data Engineer,Contract,,,,"New Castle, DE",2024-04-19 14:33:23,Engineering,1,2024-04,6,2,1,2,Engineering & IT
